# timestamp_ns, tran_x, tran_y, tran_z, quat_x, quat_y, quat_z, quat_w, scale, fusion_quality, v3
1602074882703461888,-0.836929,-11.398426,-0.065484,-0.030721,0.727273,-0.685660,0.001035,0.962356,2
1602074882868462336,-0.817122,-11.800143,-0.079613,-0.045352,0.727002,-0.684941,0.016324,0.962356,2
1602074883033462528,-0.727400,-12.220821,-0.100748,-0.064001,0.726993,-0.683069,0.028315,0.962356,2
1602074883198462976,-0.627814,-12.655981,-0.129368,-0.082456,0.726023,-0.681328,0.043388,0.962356,2
1602074883330463232,-0.525004,-13.019197,-0.151346,-0.095945,0.725192,-0.679380,0.057738,0.962356,2
1602074883495463680,-0.356408,-13.483342,-0.166744,-0.114003,0.724056,-0.676075,0.075290,0.962356,2
1602074883660464128,-0.148378,-13.958944,-0.191444,-0.132658,0.721436,-0.673341,0.092433,0.962356,2
1602074883792464384,0.040080,-14.353837,-0.210416,-0.147038,0.718925,-0.670759,0.107747,0.962356,2
1602074883924464640,0.249870,-14.751412,-0.231080,-0.159958,0.716327,-0.667602,0.124886,0.962356,2
1602074884056465152,0.481833,-15.145550,-0.246812,-0.172929,0.713623,-0.664033,0.141057,0.962356,2
1602074884188465408,0.743568,-15.546308,-0.269615,-0.186989,0.710717,-0.660062,0.155675,0.962356,2
1602074884320465664,1.055973,-15.947331,-0.299508,-0.201851,0.707716,-0.655884,0.167962,0.962356,2
1602074884452465920,1.319534,-16.357979,-0.324800,-0.214873,0.704010,-0.652219,0.181135,0.962356,2
1602074884584466176,1.621939,-16.772105,-0.349922,-0.226564,0.700927,-0.647572,0.194988,0.962356,2
1602074884716466688,1.940496,-17.197381,-0.368819,-0.236610,0.698315,-0.642465,0.208831,0.962356,2
1602074884848466944,2.297900,-17.635976,-0.392529,-0.245826,0.696387,-0.637073,0.220799,0.962356,2
1602074884980467200,2.681021,-18.049749,-0.419348,-0.254932,0.693410,-0.632829,0.231776,0.962356,2
1602074885112467456,3.104579,-18.458229,-0.460823,-0.263566,0.689762,-0.629610,0.241563,0.962356,2
1602074885277467904,3.631086,-19.008560,-0.505029,-0.272278,0.687191,-0.625750,0.249140,0.962356,2
1602074885442468352,4.175118,-19.578702,-0.552953,-0.278605,0.686273,-0.621334,0.255641,0.962356,2
1602074885607468800,4.762515,-20.131279,-0.588802,-0.282828,0.684558,-0.617943,0.263697,0.962356,2
1602074885772468992,5.366942,-20.687432,-0.633669,-0.286841,0.681655,-0.616292,0.270652,0.962356,2
1602074885937469440,6.011994,-21.263014,-0.680340,-0.291697,0.678780,-0.614803,0.276021,0.962356,2
1602074886102469888,6.679765,-21.843804,-0.727685,-0.296519,0.677157,-0.612007,0.281038,0.962356,2
1602074886267470336,7.373189,-22.434754,-0.774213,-0.300262,0.675945,-0.609609,0.285162,0.962356,2
1602074886399470592,7.935445,-22.903030,-0.810007,-0.302724,0.675075,-0.608102,0.287827,0.962356,2
1602074886531470848,8.516780,-23.385672,-0.852637,-0.304798,0.674513,-0.606642,0.290028,0.962356,2
1602074886663471360,9.111306,-23.876798,-0.896018,-0.306081,0.673725,-0.605724,0.292416,0.962356,2
1602074886795471616,9.727549,-24.380248,-0.938458,-0.307608,0.673585,-0.604172,0.294340,0.962356,2
1602074886927471872,10.329492,-24.866169,-0.978308,-0.308974,0.673501,-0.602420,0.296686,0.962356,2
1602074887059472128,10.953633,-25.366257,-1.021569,-0.309571,0.672775,-0.601704,0.299152,0.962356,2
1602074887191472384,11.583299,-25.864610,-1.066309,-0.310265,0.671698,-0.601764,0.300730,0.962356,2
1602074887323472896,12.233095,-26.379338,-1.111130,-0.310820,0.671092,-0.601566,0.301901,0.962356,2
1602074887455473152,12.886439,-26.899253,-1.151805,-0.310452,0.670656,-0.601423,0.303530,0.962356,2
1602074887587473408,13.547338,-27.425542,-1.191557,-0.309719,0.670347,-0.601445,0.304916,0.962356,2
1602074887719473664,14.213545,-27.947491,-1.232926,-0.309308,0.669858,-0.601829,0.305646,0.962356,2
1602074887851473920,14.897367,-28.484940,-1.274294,-0.309709,0.669003,-0.602653,0.305491,0.962356,2
1602074887983474432,15.576323,-29.016309,-1.313962,-0.309912,0.669133,-0.602562,0.305181,0.962356,2
1602074888115474688,16.266817,-29.560025,-1.353405,-0.309974,0.669842,-0.601966,0.304736,0.962356,2
1602074888247474944,16.954158,-30.106401,-1.395835,-0.309928,0.670011,-0.602114,0.304119,0.962356,2
1602074888379475200,17.639975,-30.652096,-1.432957,-0.308231,0.669966,-0.602687,0.304807,0.962356,2
1602074888511475712,18.325740,-31.203643,-1.469439,-0.306034,0.669433,-0.603695,0.306195,0.962356,2
1602074888643475968,19.020902,-31.759220,-1.509078,-0.305508,0.669639,-0.603800,0.306061,0.962356,2
1602074888775476224,19.738573,-32.337184,-1.548077,-0.304790,0.671398,-0.602540,0.305407,0.962356,2
1602074888907476480,20.428549,-32.897967,-1.581401,-0.304058,0.672974,-0.600933,0.305834,0.962356,2
1602074889039476736,21.128065,-33.464192,-1.623385,-0.303400,0.673717,-0.600600,0.305504,0.962356,2
1602074889171477248,21.842581,-34.028861,-1.669102,-0.304148,0.672930,-0.602103,0.303531,0.962356,2
1602074889303477504,22.585260,-34.629439,-1.710508,-0.303935,0.672871,-0.603066,0.301958,0.962356,2
1602074889402477824,23.090848,-35.038945,-1.738637,-0.302360,0.672954,-0.604139,0.301211,0.962356,2
1602074889534478080,23.797981,-35.622340,-1.778056,-0.300564,0.672646,-0.605891,0.300176,0.962356,2
1602074889633478144,24.363416,-36.094408,-1.809288,-0.299088,0.672003,-0.607629,0.299575,0.962356,2
1602074889732478464,24.862502,-36.509910,-1.833290,-0.298016,0.672586,-0.608015,0.298548,0.962356,2
1602074889831478784,25.397219,-36.968055,-1.861640,-0.296553,0.673932,-0.607604,0.297806,0.962356,2
1602074889930478848,25.943320,-37.440560,-1.891010,-0.295161,0.674947,-0.607539,0.297025,0.962356,2
1602074890029479168,26.510591,-37.928368,-1.921656,-0.294126,0.675755,-0.607855,0.295563,0.962356,2
1602074890161479424,27.211445,-38.531259,-1.959889,-0.292989,0.675951,-0.609270,0.293322,0.962356,2
1602074890293479680,27.915830,-39.142704,-1.998434,-0.291286,0.675245,-0.611654,0.291678,0.962356,2
1602074890425480192,28.606833,-39.757221,-2.035187,-0.288890,0.676078,-0.612553,0.290240,0.962356,2
1602074890557480448,29.329902,-40.408707,-2.070313,-0.286878,0.677458,-0.612779,0.288537,0.962356,2
1602074890689480704,30.010541,-41.020800,-2.104177,-0.285754,0.679282,-0.612505,0.285933,0.962356,2
1602074890821480960,30.701647,-41.647351,-2.139818,-0.284791,0.679454,-0.613862,0.283566,0.962356,2
1602074890953481472,31.404601,-42.293462,-2.178310,-0.282822,0.679342,-0.615397,0.282474,0.962356,2
1602074891085481728,32.114971,-42.964898,-2.217937,-0.280601,0.679339,-0.616512,0.282267,0.962356,2
1602074891217481984,32.823623,-43.630113,-2.256355,-0.279394,0.679946,-0.617028,0.280870,0.962356,2
1602074891349482240,33.587225,-44.342647,-2.293237,-0.278877,0.680685,-0.617240,0.279125,0.962356,2
1602074891481482496,34.235088,-44.966668,-2.327069,-0.278285,0.681279,-0.617310,0.278108,0.962356,2
1602074891613483008,34.935670,-45.637522,-2.365762,-0.276872,0.681740,-0.617370,0.278258,0.962356,2
1602074891712483072,35.452186,-46.135601,-2.395339,-0.276067,0.682515,-0.616721,0.278596,0.962356,2
1602074891844483584,36.168118,-46.820601,-2.435711,-0.276069,0.683384,-0.615791,0.278521,0.962356,2
1602074891976483840,36.878822,-47.490566,-2.474471,-0.276591,0.683784,-0.615454,0.277765,0.962356,2
1602074892075483904,37.410905,-47.991689,-2.504791,-0.276658,0.683590,-0.615802,0.277404,0.962356,2
1602074892174484224,37.946476,-48.500188,-2.536645,-0.275759,0.682940,-0.616595,0.278137,0.962356,2
1602074892273484544,38.571616,-49.099584,-2.572057,-0.274985,0.682117,-0.617584,0.278731,0.962356,2
1602074892372484608,38.991145,-49.501689,-2.594634,-0.274688,0.681472,-0.618458,0.278661,0.962356,2
1602074892471484928,39.539640,-50.020405,-2.622251,-0.274892,0.680656,-0.619593,0.277930,0.962356,2
1602074892570485248,40.090198,-50.542744,-2.647874,-0.275000,0.679969,-0.620553,0.277363,0.962356,2
1602074892669485312,40.653462,-51.079774,-2.673291,-0.274905,0.680016,-0.620797,0.276797,0.962356,2
1602074892768485632,41.196955,-51.602313,-2.698665,-0.274480,0.680612,-0.620489,0.276443,0.962356,2
1602074892867485952,41.799027,-52.182973,-2.726520,-0.274108,0.681460,-0.619915,0.276012,0.962356,2
1602074892999486208,42.471112,-52.837163,-2.757212,-0.273403,0.682414,-0.619572,0.275122,0.962356,2
1602074893131486464,43.186143,-53.536499,-2.793794,-0.272036,0.683409,-0.619618,0.273902,0.962356,2
1602074893263486720,43.899245,-54.239524,-2.830792,-0.270830,0.683183,-0.621006,0.272514,0.962356,2
1602074893428487168,44.791550,-55.127971,-2.876160,-0.269261,0.683595,-0.621881,0.271037,0.962356,2
1602074893560487424,45.519529,-55.860424,-2.911148,-0.267999,0.683898,-0.622642,0.269773,0.962356,2
1602074893692487936,46.249563,-56.590591,-2.942401,-0.266528,0.683501,-0.624598,0.267705,0.962356,2
1602074893824488192,46.966622,-57.316819,-2.973016,-0.265423,0.682819,-0.626779,0.265439,0.962356,2
1602074893956488448,47.696340,-58.072957,-3.007036,-0.263793,0.682866,-0.628364,0.263183,0.962356,2
1602074894088488704,48.345512,-58.761064,-3.035226,-0.262047,0.684673,-0.628303,0.260365,0.962356,2
1602074894220489216,49.135285,-59.594202,-3.066089,-0.260556,0.686057,-0.628362,0.258066,0.962356,2
1602074894352489472,49.829321,-60.341791,-3.099133,-0.258984,0.686493,-0.629274,0.256262,0.962356,2
1602074894484489728,50.506481,-61.081607,-3.131604,-0.256890,0.686394,-0.630805,0.254864,0.962356,2
1602074894649490176,51.242757,-61.895595,-3.166738,-0.255302,0.687429,-0.631417,0.252139,0.962356,2
1602074894814490624,52.211891,-62.965712,-3.210330,-0.253743,0.688969,-0.631222,0.249989,0.962356,2
1602074894979490816,53.012204,-63.871116,-3.248907,-0.252094,0.690224,-0.631293,0.248010,0.962356,2
1602074895144491264,53.774597,-64.740631,-3.287908,-0.250670,0.690306,-0.632503,0.246135,0.962356,2
1602074895309491712,54.636650,-65.716019,-3.327701,-0.249913,0.689893,-0.634277,0.243484,0.962356,2
1602074895474492160,55.411515,-66.605345,-3.366737,-0.249921,0.690134,-0.635173,0.240437,0.962356,2
1602074895639492352,56.229452,-67.558734,-3.404956,-0.248858,0.692523,-0.633740,0.238443,0.962356,2
1602074895804492800,56.933984,-68.399599,-3.440783,-0.247464,0.693561,-0.633589,0.237275,0.962356,2
1602074895969493248,57.700881,-69.302198,-3.484908,-0.246801,0.693154,-0.634934,0.235552,0.962356,2
1602074896101493504,58.339786,-70.046428,-3.518829,-0.247044,0.692170,-0.636537,0.233859,0.962356,2
1602074896233493760,58.993191,-70.814250,-3.552675,-0.247314,0.691951,-0.637267,0.232232,0.962356,2
1602074896365494272,59.601002,-71.536180,-3.587241,-0.247532,0.692136,-0.637565,0.230623,0.962356,2
1602074896497494528,60.203048,-72.248318,-3.617638,-0.248603,0.692763,-0.637503,0.227741,0.962356,2
1602074896662494976,60.970333,-73.153078,-3.656217,-0.249612,0.692061,-0.639349,0.223557,0.962356,2
1602074896827495168,61.689501,-74.036523,-3.694094,-0.246815,0.689800,-0.643092,0.222914,0.962356,2
1602074896992495616,62.393012,-74.921884,-3.726277,-0.243507,0.689139,-0.644956,0.223213,0.962356,2
1602074897190496256,63.282517,-76.038450,-3.758076,-0.242584,0.691956,-0.643133,0.220748,0.962356,2
1602074897388496640,64.079743,-77.045236,-3.791994,-0.241675,0.694853,-0.641557,0.217202,0.962356,2
1602074897553497088,64.785998,-77.954931,-3.830556,-0.239514,0.695438,-0.642112,0.216081,0.962356,2
1602074897718497280,65.458086,-78.836748,-3.867888,-0.237632,0.695873,-0.642714,0.214967,0.962356,2
1602074897850497792,65.992216,-79.530152,-3.899613,-0.236517,0.695953,-0.643423,0.213810,0.962356,2
1602074898015497984,66.650702,-80.395729,-3.935292,-0.235051,0.696057,-0.644182,0.212802,0.962356,2
1602074898180498432,67.300805,-81.255648,-3.969187,-0.233542,0.696511,-0.644158,0.213053,0.962356,2
1602074898345498880,67.943648,-82.111931,-4.005780,-0.232755,0.697392,-0.643309,0.213597,0.962356,2
1602074898510499328,68.587808,-82.958080,-4.038439,-0.233187,0.697810,-0.642491,0.214222,0.962356,2
1602074898675499520,69.231752,-83.782537,-4.067314,-0.234284,0.697405,-0.642270,0.215005,0.962356,2
1602074898840499968,69.871602,-84.599560,-4.093405,-0.235613,0.697090,-0.641579,0.216629,0.962356,2
1602074899005500416,70.509001,-85.404265,-4.144658,-0.237422,0.696539,-0.640624,0.219237,0.962356,2
1602074899170500608,71.148227,-86.192822,-4.183506,-0.242575,0.696204,-0.638725,0.220202,0.962356,2
1602074899335501056,71.786227,-86.980029,-4.228545,-0.247152,0.696082,-0.635795,0.223942,0.962356,2
1602074899500501504,72.420255,-87.741771,-4.279382,-0.250839,0.694689,-0.633106,0.231653,0.962356,2
1602074899665501952,73.093964,-88.454070,-4.323898,-0.259088,0.690382,-0.631992,0.238395,0.962356,2
1602074899830502400,73.776292,-89.141115,-4.363316,-0.268943,0.684661,-0.630136,0.248672,0.962356,2
1602074899962502656,74.329811,-89.678992,-4.384758,-0.275928,0.681065,-0.626613,0.259558,0.962356,2
1602074900127502848,75.037166,-90.324561,-4.424093,-0.286169,0.677459,-0.620364,0.272590,0.962356,2
1602074900259503360,75.618154,-90.802739,-4.459518,-0.297201,0.673743,-0.615348,0.281228,0.962356,2
1602074900391503616,76.215299,-91.268926,-4.493885,-0.308369,0.669768,-0.609936,0.290340,0.962356,2
1602074900556504064,76.968036,-91.821037,-4.527121,-0.320027,0.665992,-0.601451,0.303799,0.962356,2
1602074900688504320,77.588341,-92.241924,-4.552464,-0.330227,0.662627,-0.593863,0.314964,0.962356,2
1602074900820504576,78.210110,-92.616323,-4.572287,-0.342235,0.657908,-0.586769,0.325168,0.962356,2
1602074900985505024,79.024318,-93.047341,-4.616467,-0.359580,0.649359,-0.578279,0.338569,0.962356,2
1602074901117505280,79.670563,-93.363464,-4.660775,-0.372931,0.641664,-0.571050,0.350843,0.962356,2
1602074901249505536,80.321860,-93.644366,-4.692805,-0.385526,0.633723,-0.563667,0.363379,0.962356,2
1602074901381506048,80.969041,-93.892546,-4.726517,-0.398455,0.624742,-0.556272,0.376155,0.962356,2
1602074901513506304,81.626493,-94.113030,-4.759455,-0.410809,0.613618,-0.550256,0.389779,0.962356,2
1602074901645506560,82.286018,-94.290992,-4.794897,-0.423008,0.602305,-0.543460,0.403664,0.962356,2
1602074901777506816,82.943783,-94.449877,-4.821125,-0.435332,0.591898,-0.534291,0.417943,0.962356,2
1602074901909507072,83.623484,-94.581692,-4.869901,-0.448674,0.581585,-0.523928,0.431219,0.962356,2
1602074902041507584,84.305540,-94.656809,-4.892791,-0.462786,0.570575,-0.513918,0.442901,0.962356,2
1602074902173507840,84.995817,-94.702609,-4.897488,-0.476172,0.559749,-0.503190,0.454688,0.962356,2
1602074902305508096,85.684338,-94.728214,-4.929194,-0.487869,0.549221,-0.491507,0.467719,0.962356,2
1602074902437508352,86.366404,-94.714691,-4.945681,-0.500711,0.537845,-0.480937,0.478237,0.962356,2
1602074902569508864,87.056642,-94.665781,-4.975559,-0.511747,0.525814,-0.471870,0.488848,0.962356,2
1602074902701509120,87.725187,-94.594771,-4.966163,0.521191,-0.514541,0.462211,-0.499969,0.962356,2
1602074902833509376,88.417726,-94.505486,-4.994267,-0.530124,0.503443,-0.453126,0.510088,0.962356,2
1602074902965509632,89.110232,-94.385738,-5.012707,-0.538646,0.492342,-0.444388,0.519596,0.962356,2
1602074903097509888,89.801437,-94.243668,-5.016323,-0.548435,0.481864,-0.434742,0.527282,0.962356,2
1602074903229510400,90.502037,-94.092673,-5.030818,-0.557087,0.473047,-0.425371,0.533798,0.962356,2
1602074903361510656,91.206604,-93.913938,-5.045573,-0.564079,0.464461,-0.416270,0.541119,0.962356,2
1602074903493510912,91.891660,-93.742281,-5.055585,-0.570102,0.455484,-0.408695,0.548166,0.962356,2
1602074903625511168,92.577581,-93.503884,-5.064576,-0.576018,0.446280,-0.402390,0.554184,0.962356,2
1602074903757511680,93.267240,-93.249387,-5.067715,-0.581403,0.438145,-0.396434,0.559320,0.962356,2
1602074903889511936,93.941717,-92.975707,-5.072887,-0.585416,0.430595,-0.390631,0.565052,0.962356,2
1602074904021512192,94.664406,-92.703997,-5.085386,-0.589313,0.424165,-0.383846,0.570488,0.962356,2
1602074904153512448,95.417095,-92.400161,-5.133196,-0.594072,0.418803,-0.376383,0.574472,0.962356,2
1602074904318512896,96.349010,-91.955481,-5.154594,-0.601346,0.409727,-0.370003,0.577586,0.962356,2
1602074904483513344,97.278594,-91.516172,-5.206345,-0.607229,0.401537,-0.363997,0.580988,0.962356,2
1602074904648513792,98.183902,-91.090702,-5.244686,-0.609152,0.395759,-0.357666,0.586842,0.962356,2
1602074904813513984,99.086650,-90.617567,-5.211161,-0.612207,0.390652,-0.353427,0.589647,0.962356,2
1602074904978514688,99.994895,-90.145924,-5.236713,-0.615105,0.385320,-0.350564,0.591843,0.962356,2
1602074905110514944,100.737210,-89.742247,-5.238312,-0.617465,0.383028,-0.347377,0.592752,0.962356,2
1602074905275515392,101.681115,-89.220407,-5.243645,-0.619902,0.381989,-0.342422,0.593762,0.962356,2
1602074905407515648,102.435857,-88.797669,-5.252940,-0.620677,0.380417,-0.339535,0.595616,0.962356,2
1602074905539515904,103.186918,-88.365395,-5.264408,-0.621269,0.378280,-0.337736,0.597380,0.962356,2
1602074905671516160,103.937148,-87.935948,-5.272139,-0.621975,0.377328,-0.335731,0.598377,0.962356,2
1602074905803516416,104.704292,-87.496390,-5.274915,-0.622413,0.377385,-0.332634,0.599615,0.962356,2
1602074905935516928,105.494423,-87.042581,-5.282055,-0.622917,0.377749,-0.329461,0.600612,0.962356,2
1602074906067517184,106.261272,-86.593203,-5.324765,-0.622719,0.376906,-0.328451,0.601900,0.962356,2
1602074906199517440,107.041079,-86.132147,-5.334991,-0.621916,0.376204,-0.328749,0.603005,0.962356,2
1602074906331517696,107.822385,-85.686103,-5.353015,-0.621635,0.376331,-0.328586,0.603304,0.962356,2
1602074906463518208,108.610313,-85.226999,-5.368386,-0.621254,0.376623,-0.328185,0.603733,0.962356,2
1602074906595518464,109.422171,-84.756521,-5.383701,-0.622235,0.377537,-0.327342,0.602607,0.962356,2
1602074906727518720,110.213607,-84.287619,-5.390640,-0.622903,0.378361,-0.326867,0.601658,0.962356,2
1602074906859518976,111.013319,-83.827787,-5.402869,-0.622834,0.379702,-0.326683,0.600985,0.962356,2
1602074906958519296,111.616375,-83.482723,-5.411640,-0.622112,0.380718,-0.326696,0.601083,0.962356,2
1602074907090519552,112.429199,-83.024515,-5.425304,-0.619569,0.382177,-0.326429,0.602926,0.962356,2
1602074907189519872,113.043323,-82.678094,-5.437157,-0.617934,0.383217,-0.326093,0.604124,0.962356,2
1602074907288519936,113.658750,-82.333384,-5.453817,-0.617103,0.384245,-0.325663,0.604552,0.962356,2
1602074907387520256,114.278618,-81.984583,-5.457537,-0.616471,0.385744,-0.324943,0.604630,0.962356,2
1602074907486520576,114.901579,-81.633501,-5.470087,-0.616348,0.386869,-0.324402,0.604326,0.962356,2
1602074907585520640,115.522720,-81.284906,-5.470156,-0.615832,0.387958,-0.323723,0.604519,0.962356,2
1602074907684520960,116.147353,-80.930595,-5.485824,-0.615683,0.388277,-0.323632,0.604515,0.962356,2
1602074907783521280,116.775368,-80.574726,-5.501302,-0.615139,0.389311,-0.322519,0.604998,0.962356,2
1602074907915521536,117.625547,-80.098671,-5.517411,-0.615260,0.390151,-0.321423,0.604917,0.962356,2
1602074908047521792,118.460188,-79.619031,-5.525488,-0.615447,0.390920,-0.320309,0.604821,0.962356,2
1602074908146522112,119.095640,-79.254629,-5.541443,-0.615453,0.391092,-0.320078,0.604826,0.962356,2
1602074908245522432,119.732544,-78.894146,-5.552849,-0.614709,0.391379,-0.319509,0.605698,0.962356,2
1602074908344522496,120.369468,-78.533214,-5.554193,-0.613285,0.391694,-0.319004,0.607202,0.962356,2
1602074908443522816,121.017676,-78.165378,-5.559151,-0.612381,0.391621,-0.318955,0.608187,0.962356,2
1602074908575523072,121.881529,-77.680569,-5.581006,-0.611793,0.391124,-0.319482,0.608821,0.962356,2
1602074908707523328,122.735342,-77.193313,-5.587851,-0.610986,0.391669,-0.318774,0.609652,0.962356,2
1602074908839523840,123.598444,-76.713733,-5.601422,-0.610553,0.392184,-0.318194,0.610057,0.962356,2
1602074908938523904,124.238978,-76.348784,-5.620715,-0.610764,0.392264,-0.318325,0.609726,0.962356,2
1602074909037524224,124.881156,-75.982618,-5.638036,-0.611905,0.391945,-0.318625,0.608629,0.962356,2
1602074909136524544,125.509498,-75.622342,-5.645261,-0.612657,0.392308,-0.318157,0.607883,0.962356,2
1602074909235524608,126.147809,-75.254905,-5.645456,-0.612750,0.392274,-0.318144,0.607818,0.962356,2
1602074909334524928,126.777833,-74.893052,-5.653464,-0.611810,0.391803,-0.318655,0.608801,0.962356,2
1602074909433525248,127.406950,-74.527415,-5.664625,-0.610789,0.390917,-0.319781,0.609804,0.962356,2
1602074909532525312,128.040227,-74.157212,-5.667561,-0.610161,0.389997,-0.320907,0.610430,0.962356,2
1602074909631525632,128.674036,-73.782917,-5.660727,-0.610081,0.389423,-0.321680,0.610470,0.962356,2
1602074909730525952,129.317841,-73.409202,-5.649064,-0.611208,0.390061,-0.321088,0.609246,0.962356,2
1602074909829526016,129.972097,-73.035400,-5.648556,-0.612781,0.390970,-0.320096,0.607602,0.962356,2
1602074909961526272,130.836806,-72.542566,-5.653776,-0.614118,0.391214,-0.319984,0.606153,0.962356,2
1602074910060526592,131.488004,-72.178656,-5.666227,-0.614744,0.391640,-0.319763,0.605360,0.962356,2
1602074910192526848,132.347983,-71.698547,-5.674204,-0.612315,0.390978,-0.320422,0.607895,0.962356,2
1602074910291527168,133.000194,-71.343564,-5.700249,-0.611397,0.391113,-0.320578,0.608649,0.962356,2
1602074910390527488,133.654378,-70.980684,-5.713801,-0.611362,0.391685,-0.320157,0.608538,0.962356,2
1602074910489527552,134.311849,-70.615595,-5.719068,-0.611948,0.392521,-0.319255,0.607884,0.962356,2
1602074910621528064,135.171310,-70.136155,-5.743152,-0.610619,0.393153,-0.318618,0.609145,0.962356,2
1602074910720528128,135.813849,-69.781159,-5.753644,-0.609905,0.393809,-0.318261,0.609624,0.962356,2
1602074910819528448,136.453664,-69.405448,-5.769528,-0.610435,0.391580,-0.320193,0.609517,0.962356,2
1602074910918528768,137.087827,-69.027843,-5.789146,-0.611125,0.390559,-0.320918,0.609098,0.962356,2
1602074911017528832,137.741477,-68.647690,-5.777693,-0.612104,0.390903,-0.320033,0.608360,0.962356,2
1602074911116529152,138.406484,-68.276106,-5.775384,-0.612990,0.391139,-0.318822,0.607953,0.962356,2
1602074911215529472,139.072204,-67.896961,-5.773797,-0.614152,0.391015,-0.318692,0.606926,0.962356,2
1602074911314529536,139.723944,-67.507675,-5.755748,-0.615118,0.390083,-0.318911,0.606433,0.962356,2
1602074911413529856,140.373407,-67.111751,-5.760807,-0.615530,0.388801,-0.319336,0.606614,0.962356,2
1602074911512529920,141.007736,-66.748421,-5.790434,-0.615096,0.388107,-0.319494,0.607415,0.962356,2
1602074911611530240,141.663427,-66.372256,-5.802174,-0.614574,0.387466,-0.319585,0.608304,0.962356,2
1602074911710530560,142.300779,-65.993312,-5.803613,-0.614012,0.386594,-0.319765,0.609331,0.962356,2
1602074911809530624,142.949964,-65.617961,-5.810950,-0.613248,0.385861,-0.320108,0.610385,0.962356,2
1602074911941531136,143.800645,-65.104900,-5.827076,-0.613701,0.385662,-0.320069,0.610075,0.962356,2
1602074912040531200,144.453479,-64.723110,-5.841867,-0.615180,0.385862,-0.319742,0.608629,0.962356,2
1602074912139531520,145.093237,-64.346723,-5.850883,-0.616688,0.386409,-0.319160,0.607060,0.962356,2
