OPENSFM_TRACKS_VERSION_v1
01.jpg	36	2563	0.0701976	0.124448	0.00283672	130	125	122
01.jpg	37	3800	0.197654	-0.00327528	0.00473481	39	34	35
01.jpg	38	1690	-0.0697914	-0.05221	0.00229459	121	112	103
01.jpg	39	90	-0.0278888	0.0744381	0.00175335	250	238	229
01.jpg	40	2616	-0.0616665	-0.0966556	0.00289301	69	62	59
01.jpg	41	3468	0.16821	-0.144152	0.00393961	34	29	28
01.jpg	42	3616	0.0755985	-0.00809118	0.00423029	124	114	112
01.jpg	43	2429	0.0769943	-0.104733	0.00270815	55	52	51
01.jpg	44	1287	0.111285	-0.0422809	0.00209065	54	51	51
01.jpg	45	2197	0.104152	0.0480215	0.00252985	47	39	36
01.jpg	46	2196	0.104152	0.0480215	0.00252985	47	39	36
01.jpg	47	548	-0.00229666	0.092077	0.00188239	198	182	171
01.jpg	48	3221	0.0353174	-0.069166	0.00354337	29	30	25
01.jpg	49	4162	0.0315598	0.0738614	0.00613887	145	135	133
01.jpg	50	1617	-0.0459046	0.0024997	0.0022596	122	113	105
01.jpg	51	3032	0.106578	0.003259	0.00322201	112	96	83
01.jpg	52	3077	0.00701404	-0.00104028	0.00326668	84	72	63
01.jpg	53	902	-0.20466	-0.0827969	0.00197429	83	68	55
01.jpg	54	1620	0.0066902	-0.0375004	0.00226136	48	37	42
01.jpg	55	3483	0.0310808	0.115973	0.00395799	193	173	164
01.jpg	56	830	-0.0558631	0.109996	0.00195524	254	242	226
01.jpg	57	2316	-0.145451	0.238713	0.00260199	242	229	210
01.jpg	58	546	-0.183968	-0.160858	0.00188162	213	196	174
01.jpg	59	3078	-0.123493	0.0773298	0.00326719	142	138	137
01.jpg	60	3624	0.217035	-0.0750533	0.00424206	254	247	231
01.jpg	61	3849	0.0413275	0.10708	0.00488163	102	92	90
01.jpg	62	3481	0.0310808	0.115973	0.00395799	193	173	164
01.jpg	63	450	-0.053271	-0.0573686	0.00185683	111	89	77
01.jpg	64	1540	0.0353935	-0.00303382	0.00221553	76	66	59
01.jpg	65	3566	0.194903	-0.0922022	0.00411849	134	121	107
01.jpg	66	3802	0.131915	0.0443303	0.0047396	20	12	11
01.jpg	67	1346	-0.0316637	0.140941	0.0021192	243	240	226
01.jpg	68	2771	0.0623426	0.0378968	0.00301439	130	123	116
01.jpg	69	501	-0.0366953	0.234045	0.00186868	97	93	84
01.jpg	70	1016	0.063979	-0.0965261	0.00200965	16	16	15
01.jpg	71	1652	0.00286645	0.210782	0.00227705	59	54	49
01.jpg	72	3907	0.0182336	0.0451308	0.00501097	49	40	39
01.jpg	73	2478	-0.138126	0.214893	0.00275514	70	61	54
01.jpg	74	1695	0.0191069	0.119024	0.0022977	253	242	233
01.jpg	75	699	0.192017	0.157584	0.00192094	78	69	65
01.jpg	76	4112	-0.21517	0.0061484	0.00593195	114	101	95
01.jpg	77	4222	-0.0237206	-0.0807712	0.00647124	43	31	35
01.jpg	78	3168	0.0213703	0.110619	0.00342835	140	126	117
01.jpg	79	4223	-0.0237206	-0.0807712	0.00647124	43	31	35
01.jpg	80	3482	0.0310808	0.115973	0.00395799	193	173	164
01.jpg	81	1188	0.114217	0.0711406	0.00205799	51	40	35
01.jpg	82	4479	-0.0845075	0.0523458	0.0101176	65	55	53
01.jpg	83	4280	0.000114679	0.112131	0.00705637	254	255	249
01.jpg	84	1133	0.0304061	0.0016377	0.00204108	118	108	98
01.jpg	85	2914	0.195166	-0.0464051	0.00311622	151	137	127
01.jpg	86	2211	-0.132476	-0.000836164	0.00253419	52	38	29
01.jpg	87	688	0.0854304	0.0595597	0.00191704	79	70	67
01.jpg	88	3451	-0.0837564	0.0978088	0.00391969	129	118	115
01.jpg	89	1877	-0.0306517	0.00257269	0.00237191	117	107	103
01.jpg	90	882	0.090716	-0.0788376	0.00197039	30	32	23
01.jpg	91	2606	-0.0389083	0.1093	0.00288329	143	129	120
01.jpg	92	1893	0.0891079	-0.0632414	0.00237846	54	44	35
01.jpg	93	1894	0.0891079	-0.0632414	0.00237846	54	44	35
01.jpg	94	2433	0.21896	0.22528	0.0027104	178	168	153
01.jpg	95	1081	-0.144697	0.217247	0.00202984	254	247	231
01.jpg	96	1895	0.0891079	-0.0632414	0.00237846	54	44	35
01.jpg	97	1772	-0.101854	0.102164	0.00233201	95	105	120
01.jpg	98	1981	-0.188563	0.00758392	0.00241811	239	222	206
01.jpg	99	235	-0.2648	-0.0277399	0.00180438	247	229	205
01.jpg	100	3244	0.0535124	0.0422062	0.00358826	73	65	63
01.jpg	101	2302	0.0694678	-0.0612173	0.00259716	76	53	35
01.jpg	102	284	0.0344039	-0.0605146	0.00181837	87	67	59
01.jpg	103	2615	0.114908	-0.00134134	0.00289275	63	49	40
01.jpg	104	3464	-0.0153881	0.0425118	0.00393349	52	44	40
01.jpg	105	552	-0.0523174	-0.0658194	0.00188333	93	73	59
01.jpg	106	2464	-0.00841045	0.0816975	0.00274566	246	233	217
01.jpg	107	3944	0.108273	0.111811	0.00507615	61	58	57
01.jpg	108	2999	0.148188	-0.094534	0.00318255	132	116	100
01.jpg	109	100	0.0484096	0.0560569	0.00175805	70	60	55
01.jpg	110	340	-0.14511	0.225051	0.0018341	251	239	222
01.jpg	111	1270	-0.068812	0.0460994	0.00208467	60	50	51
01.jpg	112	4004	0.12488	0.0730089	0.00526638	109	102	96
01.jpg	113	3982	-0.0351143	-0.0654025	0.00522617	72	76	86
01.jpg	114	4556	-0.0100366	0.165779	0.0125974	110	108	109
01.jpg	115	3851	0.0510964	0.0670208	0.00488559	130	123	117
01.jpg	116	1752	-0.0259729	0.211231	0.00232354	44	39	35
01.jpg	117	1303	-0.263072	-0.0159526	0.00209794	120	110	108
01.jpg	118	4228	-0.0697099	0.0831012	0.00649384	254	247	229
01.jpg	119	2041	-0.0110392	-0.104708	0.00245558	36	25	19
01.jpg	120	335	-0.12745	-0.0416638	0.00183216	57	61	65
01.jpg	121	4456	0.112134	0.0247154	0.00982774	97	81	72
01.jpg	122	3169	0.0213703	0.110619	0.00342835	140	126	117
01.jpg	123	447	0.0579433	-0.0623585	0.0018564	55	35	28
01.jpg	124	2366	-0.201316	0.0450024	0.00263622	228	207	181
01.jpg	125	242	-0.0776789	0.0455884	0.00180548	44	38	35
01.jpg	126	1267	-0.192401	-0.00826284	0.0020842	67	57	56
01.jpg	127	3499	-0.00115171	0.0427065	0.00398168	54	46	43
01.jpg	128	702	-0.213208	-0.0389093	0.00192136	62	51	43
01.jpg	129	236	0.00479966	0.205773	0.00180469	146	141	127
01.jpg	130	3473	-0.125401	-0.00777408	0.0039464	120	112	105
01.jpg	131	2684	0.0104323	0.0855417	0.00294778	203	187	173
01.jpg	132	57	0.00971228	0.0952548	0.00173621	244	236	227
01.jpg	133	1817	0.178783	0.172098	0.00234708	101	86	81
01.jpg	134	1266	-0.192401	-0.00826284	0.0020842	67	57	56
01.jpg	135	252	-0.210915	0.104448	0.00180855	133	118	105
01.jpg	136	460	-0.186136	-0.0208476	0.00185957	52	41	39
01.jpg	137	1647	-0.0153966	0.087446	0.00227436	155	138	131
01.jpg	138	2504	-0.20664	0.0981535	0.00278128	218	199	174
01.jpg	139	3102	0.200796	0.0739821	0.00329707	39	33	37
01.jpg	140	3291	0.183304	0.230299	0.00366942	166	159	149
01.jpg	141	3052	-0.0142851	-0.0744586	0.00324289	103	78	52
01.jpg	142	838	-0.117202	0.0543478	0.001957	112	106	107
01.jpg	143	272	0.0499672	-0.00345084	0.00181488	76	61	53
01.jpg	144	788	0.0650347	0.130255	0.00194298	74	66	63
01.jpg	145	535	-0.275966	0.0834391	0.00187874	53	42	36
01.jpg	146	4017	0.111638	0.17758	0.0053068	128	123	120
01.jpg	147	3506	-0.08712	-0.105886	0.00400097	53	53	54
01.jpg	148	1541	0.0353935	-0.00303382	0.00221553	76	66	59
01.jpg	149	2614	-0.12807	-0.157638	0.00289192	33	31	37
01.jpg	150	144	0.0913756	0.0707875	0.00177673	82	68	59
01.jpg	151	328	-0.111184	0.120241	0.00183042	197	181	165
01.jpg	152	2602	0.0500038	-0.1055	0.00287863	39	22	17
01.jpg	153	1114	-0.0354166	-0.0753101	0.00203633	69	51	49
01.jpg	154	2848	0.204022	-0.0812988	0.00307352	122	113	104
01.jpg	155	391	-0.0241982	0.206098	0.00184661	137	131	119
01.jpg	156	2881	0.00496322	0.17838	0.00309086	146	151	154
01.jpg	157	2976	0.115377	-0.157974	0.00316731	38	35	36
01.jpg	158	2511	0.0594817	0.0825702	0.00279411	85	73	65
01.jpg	159	2989	0.0990567	-0.00246373	0.00317311	49	38	32
01.jpg	160	91	-0.0278888	0.0744381	0.00175336	250	238	229
01.jpg	161	1844	0.0774102	0.122307	0.00236186	70	58	50
01.jpg	162	3094	0.0614879	-0.0812529	0.00328277	39	25	22
01.jpg	163	3985	0.106653	0.0862749	0.00522977	63	69	84
01.jpg	164	1179	-0.00716889	-0.040715	0.00205624	106	91	66
01.jpg	165	1178	-0.00716889	-0.040715	0.00205624	106	91	66
01.jpg	166	1775	-0.0961072	0.124265	0.00233243	189	168	150
01.jpg	167	3124	-0.115181	-0.00114259	0.00333411	52	43	39
01.jpg	168	3085	0.167621	-0.0555441	0.00327378	125	116	107
01.jpg	169	103	-0.19818	-0.000261158	0.00175909	72	66	70
01.jpg	170	88	-0.27127	-0.0459032	0.00175015	88	69	62
01.jpg	171	3150	0.096131	0.0808428	0.00339076	65	55	54
01.jpg	172	820	-0.132932	0.0720644	0.00195137	70	57	49
01.jpg	173	3435	-0.175892	-0.0692417	0.0038942	110	96	85
01.jpg	174	3555	-0.0617076	0.0354191	0.00409443	124	119	115
01.jpg	175	3565	0.0915743	-0.00887361	0.00411744	109	100	91
01.jpg	176	269	0.16219	-0.0822999	0.00181315	66	55	46
01.jpg	177	3395	0.0783299	0.0546821	0.00381805	73	63	60
01.jpg	178	3558	-0.112844	-0.0762764	0.00409868	51	51	53
01.jpg	179	1703	0.19082	-0.0833241	0.00230247	85	64	53
01.jpg	180	4340	0.0686446	-0.0890822	0.00796628	18	17	15
01.jpg	181	4562	-0.0700738	-0.0548117	0.0129973	117	108	93
01.jpg	182	1254	0.061641	0.00210097	0.00207946	119	104	92
01.jpg	183	3068	-0.0176628	0.142613	0.0032573	254	254	250
01.jpg	184	4231	0.0203736	-0.049343	0.00650442	83	86	91
01.jpg	185	1802	0.0433357	-0.0643466	0.00234261	106	91	75
01.jpg	186	4324	0.0143102	-0.103513	0.00779983	59	59	59
01.jpg	187	2320	-0.107756	0.0776809	0.00260343	144	138	135
01.jpg	188	489	-0.0371101	0.119196	0.00186627	190	168	150
01.jpg	189	831	-0.0558631	0.109996	0.00195524	254	242	226
01.jpg	190	323	-0.121669	0.120555	0.00182881	219	201	179
01.jpg	191	3162	-0.0871671	0.0723575	0.00341468	136	128	124
01.jpg	192	1127	-0.100958	-0.0817888	0.0020403	54	50	49
01.jpg	193	3926	-0.0857762	-0.061065	0.00504174	43	31	36
01.jpg	194	3576	0.0379908	-0.0463986	0.00412682	43	41	43
01.jpg	195	138	0.221159	0.217487	0.00177472	124	110	97
01.jpg	196	1944	-0.0315506	-0.0705058	0.00240528	82	85	92
01.jpg	197	2072	-0.0767621	0.00270194	0.0024743	110	101	95
01.jpg	198	1401	-0.128453	0.12775	0.00214496	254	253	237
01.jpg	199	2891	0.253223	-0.026906	0.00310088	113	101	92
01.jpg	200	1808	0.0859504	0.125485	0.00234407	133	125	122
01.jpg	201	4413	0.0663035	0.0510199	0.00925124	49	39	38
01.jpg	202	153	-0.154859	0.110244	0.00178083	117	109	101
01.jpg	203	2867	0.220145	0.194213	0.00308332	122	109	100
01.jpg	204	396	-0.114119	0.132369	0.00184762	252	245	227
01.jpg	205	3250	-0.0227	-0.000830263	0.00360164	106	89	81
01.jpg	206	1328	0.10938	0.125556	0.00210906	117	112	109
01.jpg	207	3178	0.112621	-0.00895664	0.00343611	101	86	74
01.jpg	208	3641	-0.0340489	0.0457566	0.00428013	46	37	36
01.jpg	209	1952	0.0445374	-0.108165	0.00240853	60	60	62
01.jpg	210	3157	0.0222432	-0.0010004	0.00340253	82	72	63
01.jpg	211	2835	-0.130484	0.207263	0.00306594	124	126	123
01.jpg	212	3306	-0.134677	-0.0227838	0.00369408	118	102	87
01.jpg	213	3737	-0.0178563	0.0698771	0.00460872	34	26	24
01.jpg	214	3573	0.0703819	0.072701	0.00412581	124	117	111
01.jpg	215	3575	0.0379908	-0.0463986	0.00412682	43	41	43
01.jpg	216	2245	-0.0155381	0.0028657	0.00255565	121	112	111
01.jpg	217	2422	-0.0613259	0.003454	0.00270134	131	122	115
01.jpg	218	3239	-0.0609877	-0.0826936	0.00358136	85	69	52
01.jpg	219	353	-0.262252	-0.0412598	0.00183797	205	188	161
01.jpg	220	1357	0.128088	0.0110929	0.00212395	40	28	23
01.jpg	221	3829	0.030668	-0.0865904	0.00483462	25	27	23
01.jpg	222	2613	0.12336	0.187565	0.00289139	110	101	92
01.jpg	223	4152	0.0138234	0.128541	0.00610568	128	112	105
01.jpg	224	1970	0.213424	0.0708662	0.00241582	117	107	98
01.jpg	225	2367	-0.201316	0.0450024	0.00263622	228	207	181
01.jpg	226	2813	-0.16545	-0.0788157	0.00304627	74	61	53
01.jpg	227	1651	0.00286645	0.210782	0.00227705	59	54	49
01.jpg	228	3333	-0.242507	0.0573615	0.00374183	83	70	70
01.jpg	229	829	0.05277	0.0580828	0.00195502	101	92	87
01.jpg	230	2748	0.24631	0.0934823	0.00299757	193	176	152
01.jpg	231	3218	-0.0248986	0.178934	0.00353903	143	146	145
01.jpg	232	3806	-0.0849949	-0.0383173	0.00476591	76	73	66
01.jpg	233	3125	0.129212	-0.0660926	0.00333608	44	35	33
01.jpg	234	2005	-0.0827882	-0.0691404	0.00243289	37	26	22
01.jpg	235	2948	-0.0785143	0.0382625	0.00314516	136	131	128
01.jpg	236	2377	-0.0441649	-0.0835848	0.00265078	44	36	31
01.jpg	237	4437	0.100044	0.113906	0.00956505	88	76	73
01.jpg	238	3843	-0.135531	-0.0519724	0.00487238	23	21	20
01.jpg	239	881	0.090716	-0.0788376	0.00197039	30	32	23
01.jpg	240	1953	-0.197477	0.0766343	0.00240914	156	137	120
01.jpg	241	910	-0.0809406	0.0607122	0.00197691	51	41	38
01.jpg	242	2067	0.0143919	0.00242549	0.00247206	119	109	105
01.jpg	243	3507	-0.08712	-0.105886	0.00400097	53	53	54
01.jpg	244	2811	-0.0565119	0.101858	0.00304293	152	138	136
01.jpg	245	585	-0.00208518	0.0874943	0.00189084	148	135	127
01.jpg	246	4167	0.0803196	-0.0488617	0.00618774	75	56	39
01.jpg	247	1131	0.0245233	-0.10224	0.00204082	32	23	18
01.jpg	248	3012	0.104784	0.076277	0.0031998	123	114	112
01.jpg	249	3240	-0.0609877	-0.0826936	0.00358136	85	69	52
01.jpg	250	1313	0.165854	-0.164117	0.00210516	107	93	84
01.jpg	251	285	0.0344039	-0.0605146	0.00181837	87	67	59
01.jpg	252	2155	0.0614583	-0.0616744	0.00250844	53	35	29
01.jpg	253	385	0.0601504	-0.0573193	0.00184567	103	88	73
01.jpg	254	872	-0.0230987	0.216535	0.00196865	107	100	95
01.jpg	255	1358	0.128088	0.0110929	0.00212395	40	28	23
01.jpg	256	1509	-0.0150135	0.128042	0.00219518	122	106	98
01.jpg	257	1104	0.0588741	-0.0747683	0.00203432	100	84	67
01.jpg	258	432	0.0784311	-0.0397613	0.00185349	71	48	31
01.jpg	259	1619	0.0066902	-0.0375004	0.00226136	48	37	42
01.jpg	260	3225	-0.0350263	0.079746	0.00354979	85	73	69
01.jpg	261	2776	0.0954323	0.0420906	0.00301706	40	30	23
01.jpg	262	776	-0.12959	0.111934	0.00193998	84	98	109
01.jpg	263	3348	-0.233195	-0.0916922	0.00375543	107	97	86
01.jpg	264	4270	0.00250375	0.0707453	0.0069384	50	41	40
01.jpg	265	2879	-0.0608613	0.072084	0.00309047	124	119	114
01.jpg	266	779	-0.260218	-0.0315642	0.00194043	60	50	42
01.jpg	267	1545	-0.0855404	0.105984	0.00222152	253	246	233
01.jpg	268	2052	-0.144878	0.0111745	0.00246238	52	41	35
01.jpg	269	2100	-0.0215679	-0.0373355	0.00248894	55	51	55
01.jpg	270	1784	-0.114983	0.0912557	0.00233502	122	121	119
01.jpg	271	3149	0.096131	0.0808428	0.00339076	65	55	54
01.jpg	272	3501	-0.0180146	0.128815	0.00398785	124	108	96
01.jpg	273	689	-0.258309	-0.0456569	0.00191768	66	55	46
01.jpg	274	1774	-0.0961072	0.124265	0.00233243	189	168	150
01.jpg	275	446	-0.120417	0.0628184	0.00185603	124	122	125
01.jpg	276	274	-0.0646966	0.0511224	0.00181604	125	116	117
01.jpg	277	2094	-0.100442	0.0837833	0.0024878	106	95	93
01.jpg	278	3210	0.0381986	-0.00113234	0.00352083	92	78	69
01.jpg	279	1365	-0.278752	0.0669207	0.00213003	208	191	171
01.jpg	280	2854	0.0880824	0.0764387	0.00307594	132	125	119
01.jpg	281	2912	0.0676222	-0.106349	0.00311549	18	11	13
01.jpg	282	2143	0.0882024	0.0238839	0.00250563	82	68	58
01.jpg	283	2327	0.0808278	0.135863	0.00260822	80	66	53
01.jpg	284	3681	0.0644298	0.0626111	0.00443889	72	63	60
01.jpg	285	2188	-0.138771	0.123264	0.00252249	115	103	94
01.jpg	286	4116	-0.0925967	0.109887	0.00594589	248	237	221
01.jpg	287	1430	-0.121903	0.0576322	0.00215646	68	57	56
01.jpg	288	3440	-0.232368	-0.0744907	0.00390789	255	246	225
01.jpg	289	1405	0.0287366	-0.0585873	0.00214727	42	35	38
01.jpg	290	960	-0.0273413	0.0955752	0.0019955	249	240	232
01.jpg	291	2974	0.0687349	-0.00151092	0.00316455	75	59	49
01.jpg	292	332	0.0738701	-0.0349819	0.00183203	87	69	49
01.jpg	293	1851	0.117303	0.12271	0.00236432	63	55	50
01.jpg	294	1476	0.165776	-0.0633706	0.00218008	61	48	40
01.jpg	295	1923	0.215743	0.212638	0.00239215	173	163	151
01.jpg	296	1901	-0.0574591	0.115092	0.00237941	137	120	106
01.jpg	297	3107	0.0845166	0.112629	0.00331258	83	70	64
01.jpg	298	2607	-0.0389083	0.1093	0.00288329	143	129	120
01.jpg	299	4196	-0.00792605	-0.0442976	0.00631878	107	89	65
01.jpg	300	1937	0.0291663	-0.0475554	0.0024019	82	84	91
01.jpg	301	2042	-0.0110392	-0.104708	0.00245558	36	25	19
01.jpg	302	1608	-0.0937189	0.118066	0.00225693	240	227	209
01.jpg	303	4229	0.0203736	-0.049343	0.00650442	83	86	91
01.jpg	304	3413	-0.0504436	0.0717692	0.00385656	146	139	133
01.jpg	305	424	0.0647013	-0.0657613	0.00185274	30	28	35
01.jpg	306	715	0.0278091	-0.0643726	0.00192358	73	72	77
01.jpg	307	1512	-0.177754	-0.163706	0.00219683	108	94	85
01.jpg	308	3773	0.150316	-0.0749086	0.00467888	64	54	45
01.jpg	309	2949	-0.100091	-0.00101858	0.00314561	72	55	46
01.jpg	310	4323	0.197998	0.245016	0.0077934	55	48	43
01.jpg	311	3625	0.162003	-0.0700462	0.00424381	107	92	75
01.jpg	312	125	-0.283004	0.354822	0.00176917	183	171	147
01.jpg	313	579	-0.205588	0.0808223	0.00189014	221	196	170
01.jpg	314	3429	-0.251518	0.0682059	0.00388509	206	189	169
01.jpg	315	4008	-0.400409	0.27234	0.00528029	86	75	58
01.jpg	316	671	0.199019	0.295213	0.00191265	137	129	111
01.jpg	317	3088	0.22477	0.148606	0.00327683	214	202	180
01.jpg	318	3934	0.31307	0.0309221	0.00505527	14	12	13
01.jpg	319	266	-0.0153203	0.337004	0.001812	166	151	131
01.jpg	320	2532	0.32046	0.229725	0.00281137	37	27	25
01.jpg	321	3671	-0.255889	0.146212	0.00438622	183	170	150
01.jpg	322	1751	0.181407	-0.0212838	0.00232292	19	14	11
01.jpg	323	3628	0.297404	0.0464398	0.00424808	70	63	63
01.jpg	324	516	0.0165359	0.182046	0.00187392	36	31	29
01.jpg	325	2231	-0.0268783	-0.00747567	0.00255183	149	140	130
01.jpg	326	927	-0.42459	0.14725	0.00198219	176	195	175
01.jpg	327	3117	-0.376861	0.0890645	0.00332766	184	158	127
01.jpg	328	4157	0.0516956	0.123448	0.00612379	252	241	223
01.jpg	329	3606	-0.408131	-0.00176853	0.00421009	66	72	60
01.jpg	330	1732	-0.369744	0.0593138	0.00231917	30	26	24
01.jpg	331	2463	-0.0452416	-0.0422317	0.00274556	87	93	101
01.jpg	332	4472	0.257104	0.292344	0.0100292	231	219	191
01.jpg	333	3655	-0.180948	0.274376	0.00433458	240	233	204
01.jpg	334	4001	-0.250678	0.227223	0.00525453	198	183	162
01.jpg	335	1561	-0.416316	0.14041	0.00223176	148	165	146
01.jpg	336	850	0.099578	0.137323	0.00196131	53	44	43
01.jpg	337	3515	0.231109	0.189276	0.00401436	242	228	202
01.jpg	338	3191	-0.118542	0.140563	0.00347847	174	160	149
01.jpg	339	2713	0.24147	0.0323484	0.00296778	209	186	164
01.jpg	340	37	-0.433386	0.213664	0.00170837	219	210	184
01.jpg	341	2357	-0.294412	0.271216	0.00262869	116	111	105
01.jpg	342	821	-0.132932	0.0720644	0.00195137	70	57	49
01.jpg	343	1247	-0.0847742	0.138629	0.00207741	110	90	76
01.jpg	344	3900	-0.19286	-0.0982295	0.00499962	64	51	42
01.jpg	345	4276	0.307797	0.128865	0.00697835	247	232	203
01.jpg	346	604	-0.35603	0.118374	0.00189392	66	53	46
01.jpg	347	3899	-0.19286	-0.0982295	0.00499962	64	51	42
01.jpg	348	2076	0.343263	0.0630507	0.00247575	236	226	204
01.jpg	349	1712	0.0286998	0.146003	0.00230873	254	254	243
01.jpg	350	2992	-0.276855	-0.0463987	0.00317987	130	115	103
01.jpg	351	3109	-0.257015	0.167045	0.00331293	112	99	85
01.jpg	352	2027	0.186886	-0.0444833	0.00244603	52	47	47
01.jpg	353	3814	-0.263929	0.00221211	0.00478825	128	121	119
01.jpg	354	1033	-0.384888	0.0904922	0.00201745	229	206	175
01.jpg	355	4656	0.0441757	0.00870574	0.0275505	108	97	93
01.jpg	356	1882	0.194787	-0.030517	0.00237275	61	53	50
01.jpg	357	3177	-0.39626	0.0318976	0.00343508	219	254	238
01.jpg	358	1311	0.181432	0.181159	0.00210316	148	140	131
01.jpg	359	1945	-0.319503	0.116758	0.00240543	243	229	203
01.jpg	360	1902	0.295707	0.129972	0.00237965	45	35	33
01.jpg	361	4079	-0.0455543	0.248595	0.00573662	248	240	221
01.jpg	362	3542	-0.250278	0.12603	0.00405422	92	81	75
01.jpg	363	2585	-0.225933	-0.0207158	0.00286316	191	179	167
01.jpg	364	4454	0.234542	0.171252	0.00978748	196	182	165
01.jpg	365	2671	-0.243947	0.133373	0.00293456	199	184	165
01.jpg	366	3931	-0.369821	0.253338	0.00505321	38	36	37
01.jpg	367	1525	-0.352247	0.223746	0.00220607	181	169	147
01.jpg	368	2074	-0.239587	-0.0634241	0.00247495	38	29	25
01.jpg	369	4046	0.211231	-0.00962704	0.00548069	239	222	202
01.jpg	370	2273	-0.278251	-0.124646	0.00257575	197	184	176
01.jpg	371	924	0.151689	0.222341	0.00198099	16	13	16
01.jpg	372	3509	-0.277181	-0.0328991	0.00400187	130	115	104
01.jpg	373	126	-0.072051	0.362806	0.00176965	220	210	183
01.jpg	374	2979	-0.377011	0.125064	0.00316876	37	32	28
01.jpg	375	578	0.310402	0.0841349	0.00189008	107	107	109
01.jpg	376	4169	-0.0642666	0.246988	0.0061949	142	130	116
01.jpg	377	3387	-0.289022	0.0922872	0.00380523	96	93	92
01.jpg	378	3516	0.231109	0.189276	0.00401436	242	228	202
01.jpg	379	1870	0.231168	0.121777	0.00237016	125	115	103
01.jpg	380	3123	0.353148	-0.0867767	0.0033323	139	128	119
01.jpg	381	4211	0.28507	0.0558075	0.00639331	14	11	11
01.jpg	382	418	-0.0899466	0.362702	0.00185103	209	199	174
01.jpg	383	1221	-0.274989	0.252564	0.00206768	75	67	65
01.jpg	384	127	-0.202474	0.259937	0.00177045	192	181	161
01.jpg	385	4146	0.308642	0.179662	0.00608483	242	233	215
01.jpg	386	2922	-0.412013	0.248784	0.00312343	58	55	54
01.jpg	387	2635	-0.283091	-0.0741884	0.00290517	195	180	161
01.jpg	388	278	0.29155	0.0853812	0.00181671	105	100	102
01.jpg	389	4376	0.149836	0.15707	0.00832621	98	88	81
01.jpg	390	4155	0.147172	0.0578079	0.00611047	78	67	63
01.jpg	391	1491	0.232316	-0.00539181	0.00218675	236	221	203
01.jpg	392	1484	-0.213704	0.183374	0.00218301	200	184	159
01.jpg	393	679	-0.207299	-0.153808	0.00191495	20	25	24
01.jpg	394	142	-0.385072	0.258282	0.00177614	84	69	69
01.jpg	395	1785	0.242803	-0.0468007	0.00233566	47	35	27
01.jpg	396	72	-0.280781	-0.124857	0.00174174	169	154	147
01.jpg	397	940	-0.215525	0.241768	0.00198831	165	150	126
01.jpg	398	2391	-0.432385	0.125006	0.00266618	252	242	219
01.jpg	399	3099	-0.314815	0.122444	0.0032938	82	62	49
01.jpg	400	317	0.311095	0.0577756	0.00182659	66	57	42
